label,mean_x,std_x,kurtosis_x,skew_x,mean_y,std_y,kurtosis_y,skew_y,mean_z,std_z,kurtosis_z,skew_z,rms,median_x,min_x,max_x,range_x,median_y,min_y,max_y,range_y,median_z,min_z,max_z,range_z,peak_freq_x,spectral_entropy_x,mean_freq_x,fft_energy_x,peak_freq_y,spectral_entropy_y,mean_freq_y,fft_energy_y,peak_freq_z,spectral_entropy_z,mean_freq_z,fft_energy_z
5.0,1.519501783951667,2.8386095999723917,1.6291830790196187,-0.8459655878351429,-10.975065924131595,2.760226857871663,0.5218693142248254,-0.3312769272712531,1.108262013348236,1.7730505297012944,-0.3978963794928947,-0.2557197069140089,59.75145758672818,1.472797269910266,-6.758296051025391,6.873312722939848,13.631608773965239,-10.655238691548114,-17.491127014160156,-5.024111605273111,12.467015408887045,1.292992166645001,-2.5147736279679833,4.398978455033758,6.913752083001741,4.0,2.1446256466987914,5.952444257127418,3943.454851647677,0.0,1.4191405452704164,3.1500676940549637,77619.98663919665,0.0,1.5587667950014232,3.0276704026732917,1749.98383680743
5.0,1.8207476995186442,1.6550049469523285,-0.16654877966318438,1.054454921168507,-9.577367443672394,2.7743853186476644,1.6449756860796008,-0.7631966571600773,0.5945558524464859,1.732896373492538,1.6422946163585799,-1.1569911573497473,52.16171275708954,0.8341892743171321,0.3868944319274429,5.828068154808637,5.441173722881194,-9.368276263213005,-17.380361691627407,-3.929029541015625,13.451332150611782,0.6809616135001555,-4.466589560628439,3.3382435823513137,7.804833142979753,0.0,1.9533740664798438,4.702981070387321,2920.6147904264885,0.0,1.5448533564407192,3.6720171842804383,59683.55007079307,2.0,2.141115618818628,5.99289091807197,1154.138415955017
5.0,-0.1798761635492286,4.861344888564747,-1.5979332693532486,-0.084966701376839,-11.190250067415063,10.66276383237539,-1.62723344301077,0.3423355428649841,5.656444856001015,5.876081859089185,-1.1016997391498689,-0.25922422792676014,90.70625186553856,1.2703128223773952,-6.923638473491325,6.783491538974094,13.70713001246542,-16.155565336339688,-22.497223562434073,5.77180295159228,28.26902651402635,6.012433186355052,-5.609135742187501,14.018933414454999,19.6280691566425,2.0,2.0773840365387097,6.933723139544823,7365.98357184274,0.0,1.6603553733267522,3.3051763214251424,113689.20160129406,0.0,1.6126112554616363,3.6110867797631108,30763.08541276078
5.0,-4.441190126533476,2.5257557931180914,1.440183379505667,1.2165199468645682,-5.83456956289892,5.933502099578637,-0.7363487276941654,-0.2994918314035018,-0.0030206257364444513,3.385705806320644,-0.6175691544344057,0.5550655976563229,51.67573757277969,-5.21135064437581,-7.86627551418481,3.25740010065973,11.12367561484454,-4.2578962284200585,-16.414877041954618,5.833219757080078,22.2480967990347,-1.1214257813010047,-5.237995032789753,7.026189726911157,12.26418475970091,0.0,1.760685547726445,4.530718058521707,14305.438231377424,0.0,2.020567734321312,4.960608842492424,32159.103320568,2.0,1.430305950683955,4.278417804506893,3581.6830631806133
5.0,2.118120486265107,2.062361738545571,2.982665353691914,1.8896673010913048,-10.406071460739042,1.9147505045534254,-0.2964918534533827,-0.7677922221489037,0.4017234484780105,0.9098382653474076,1.5095317016809693,1.1280135253291335,55.154680325833475,1.5640281200445394,-0.3808179329692829,8.704099731445314,9.084917664414597,-9.645194191328756,-14.71388182615572,-7.533976226461006,7.179905599694714,0.1877783344642563,-1.0551230143622834,3.1367912720480815,4.1919142864103645,0.0,2.1033901190774653,5.653560727004913,4117.666192647269,0.0,0.8709205549987834,1.185454270973657,68823.96761580536,2.0,2.0220999782060494,5.089153243131331,358.96425959924716
5.0,2.21597806974028,1.6407049107897613,-0.4524266498812417,0.7550100485443676,-11.56677808386526,2.8365998300400195,-1.2801208680863712,-0.7314459047481561,0.9422132913248081,2.635961081976772,-0.5971881808972341,0.009340696003441661,62.70470117125858,1.735637780967973,-0.07009577050334137,5.904795539816592,5.974891310319934,-9.665031100802084,-16.165950875058005,-9.186664543435633,6.979286331622372,0.7605378667465017,-4.61685852776186,5.839537499463006,10.456396027224866,0.0,1.3054681665705552,1.8862826628350997,3909.8796709732515,0.0,1.0657040502367028,1.715363976685285,86124.81892140844,2.0,2.0816444724218623,5.46655969036884,2717.1475534958035
5.0,-3.5684878810998635,9.355769577961047,-1.3859835056208671,-0.20644157737054866,-10.341295463133488,9.537911463348857,-1.1555288730545408,0.15890228332005102,2.77120887500925,5.61980097606741,-1.346686267377389,-0.050186394408821916,91.84775973472395,-2.1152819822671107,-19.668472752961343,9.658685687056511,29.327158440017854,-9.669554831593825,-24.874726977443107,6.465263412377672,31.339990389820777,3.048764108036621,-5.750251427666051,11.411238651615953,17.161490079282004,2.0,1.772634654180278,3.9644125515288113,35259.96383562173,0.0,1.5358098518317607,2.814234573197145,95247.43580434956,2.0,1.153936037215736,1.9995591734291542,14668.916288351269
5.0,-3.270584983911291,6.597160710398509,0.414599099046304,-0.30835389159258975,-7.962961185022691,6.076142453072081,-1.3293599791758073,0.2678337808332165,-2.5915608138362365,2.1302770769650916,-0.8812140572057081,0.3656655383772159,64.382020276718,-3.363325825935295,-19.750528564453127,9.052234675139868,28.802763239592995,-9.21733865476016,-16.49607048480816,2.6345332134464856,19.130603698254646,-2.6832521059905057,-5.841602325439453,1.409095124328919,7.2506974497683725,0.0,2.2530691477932243,6.868801098435884,20068.234924590226,0.0,1.2528902195399623,1.7920821574114831,51164.28679551851,0.0,1.89968973342741,4.331327056480382,5604.004649152761
5.0,1.119790520010444,0.6471019811769001,-0.6057552286816703,0.5712058872181079,-9.156632925208525,1.243014256714119,-0.7909144145711138,0.013867256146240613,1.2269633713883126,1.0991627355295073,-0.6500542149965223,0.3123036331051832,47.37490912552261,0.904092983824632,-0.033679962158203125,2.4813555802360527,2.515035542394256,-9.181606750488282,-11.34202515159106,-6.9238636141642536,4.418161537426806,0.9584174856827885,-0.7614665222167971,3.436364432420049,4.197830954636846,0.0,1.5243959268016718,2.7672989963759624,914.1376558086496,0.0,0.583760424689898,0.5731084619422043,52885.156771803515,0.0,1.6590299033188374,3.3321139798600985,1317.7097734009703
5.0,2.744367307325173,1.4348233081825417,2.3972836766757455,1.6568943649317371,-13.881791555083096,4.7137772827622575,-0.3642228036104096,-0.9387742338295748,-2.580240180421647,3.3337118476144645,-0.6259355296036762,-0.46043688093488433,77.8275942331941,2.485919008877193,0.8970845031738282,7.137283077679427,6.240198574505599,-11.887344643819041,-24.82917630458133,-9.495503997802734,15.333672306778597,-3.235129629152668,-10.253151198810679,1.1874806213378908,11.44063182014857,0.0,1.863720987399879,4.674931192263638,5338.059638627001,0.0,1.4570595219470035,2.90753186815688,127317.96631218855,0.0,2.1337599361783575,5.617544794997039,7594.3850095112875
5.0,-4.575221379595579,5.939688428487474,-0.6417622657560416,-0.014929741642010082,-7.20750057915335,7.581528547823525,-0.3031547542131361,-0.6719640010828561,-1.3879460497131646,6.6688696812266794,-1.1602011425589462,0.13971560183834794,72.80803631500342,-3.2933522424191377,-15.429525340676076,7.194039916992187,22.62356525766826,-6.071541588880175,-24.924070129394533,3.3074517194161857,28.23152184881072,-1.9227763325759466,-11.88652488279007,10.583232918528106,22.469757801318174,0.0,1.744565484465522,3.601183006209739,24092.173407346825,0.0,2.089681936208615,5.4373097812949345,50207.09318548073,2.0,1.4220463746207914,3.0500183828998906,15101.63651155406
5.0,-1.4867440386743616,3.5289897488449653,-1.2403974862512248,-0.5236646386368407,-9.08921634649829,4.8412068025301345,-0.3084768246374354,0.5946052949127343,-0.33404925130633906,5.03120043917949,-0.20542397386445588,-0.6253464829703467,60.444164388260134,-0.36739431402632583,-8.204173299977032,1.9785402376785308,10.182713537655562,-9.798620523977615,-16.444944009338737,1.8250048828125003,18.269948892151238,0.2280341248151183,-11.944710845947267,7.3274815091297505,19.272192355077017,2.0,1.5267639757057272,3.1647233051275876,5270.790062504697,0.0,1.5877686928558847,3.233416803740479,58912.560735228835,2.0,2.1017541572478335,6.987965441478741,7925.767674946156
5.0,0.8572869603166257,0.5403159326318593,-0.9528881963883093,-0.5911935917655856,-10.210340296898492,0.7160952691335205,-1.2093655026770807,0.33358621297724483,1.9101109414129027,0.7268403511780046,-1.2495592903663673,-0.06377674672501635,52.432705527403215,1.0039688849996196,-0.2558025069593899,1.6015196228027344,1.8573221297621243,-10.25285397852571,-11.10416285156507,-8.804921439629192,2.2992414119358777,1.8401257136394427,0.6501713650989477,3.0472382348751736,2.397066869776226,0.0,1.3407637418257337,2.0035835258113583,550.5031277890357,0.0,0.5557873754171672,0.7602624929216776,65315.96520579451,0.0,1.3733691144879518,2.4210233412959554,2444.6504375417876
5.0,2.1934388283532886,2.157213149635087,1.6907559954872244,-1.1949409127809347,-14.700822188201121,5.519353522480777,-0.8768531931369257,0.11418594068957949,1.2795770555011314,6.26102086652183,-0.6850703386953176,0.519977301061068,86.15101254685003,2.3306263121280044,-4.226801316101688,5.329746319907912,9.5565476360096,-14.408539685432526,-22.670584839339828,-2.4993184379493605,20.17126640139047,1.0506378864795942,-7.564941549227934,14.195865123224552,21.760806672452485,0.0,1.9554646666426596,4.73316847382784,4449.248103320141,0.0,1.2375047497116194,1.9450749861601515,144568.83556699584,2.0,2.0547655642152476,5.83697901689043,13228.262492015821
5.0,-4.682251580964876,4.081704999347016,-0.2997498664177307,0.023701626710009884,-2.867164955585987,6.29745477294662,2.0437604297531236,-1.6574328212042366,4.004129151349684,4.913222663013984,-1.0033804088529705,0.6902432352087247,56.266147519186354,-4.504185713676714,-12.56456562576221,4.207151184082031,16.771716809844243,-0.9568960366606262,-21.72043212890625,4.003208865675514,25.723640994581764,2.1267262416637767,-1.220794388004442,13.731462677136921,14.952257065141364,0.0,1.7668823784127712,3.637849055166175,18881.749729827432,0.0,2.2283263600870464,6.3738842270276646,17405.433521051116,0.0,1.7080679057582557,3.7241723674384106,17553.274236849178
5.0,0.28996146830930447,4.7658213804844385,-1.1104597136949375,-0.02863939198672706,-11.207912288856727,4.072491560828454,-0.24976527820570782,0.3673537351505712,-0.17346798274155475,1.4236193587783819,-0.9397548827003326,0.45452473010836775,64.62514984339231,1.337668487990204,-7.128565342527569,8.761996020300542,15.89056136282811,-10.811947912314702,-18.262095241551677,-1.4094689941406253,16.852626247411052,-0.4682377636023214,-2.025946893011086,2.9024675847911303,4.9284144778022165,2.0,1.8575613109649176,5.456309091857952,7138.990108729327,0.0,1.5867654883731173,3.8114920341521112,83599.73437189036,4.0,2.2005588862733365,7.166321318363755,647.097276126928
5.0,1.789725874595157,1.5740809665241025,-1.1048302755692632,-0.3708886098438009,-9.818699952545957,2.7169297565400443,2.140761600718201,-1.1956973085316707,0.7396534368905605,2.5162741675146165,-1.176623280038459,-0.5238837225915173,53.932399480338574,2.0483253943864526,-1.1655186234987385,4.24241226116585,5.407930884664588,-9.472533685412605,-18.378930816650392,-5.403713628609029,12.975217188041363,1.7471256693551018,-4.5751446473259065,3.344016060020924,7.919160707346831,0.0,1.4436629812582922,2.3964540553591553,2776.0535513812133,0.0,1.2939968455539606,2.298398695673703,62552.63559143007,2.0,2.173101039951932,6.552596216120328,2305.8284844423715
5.0,0.36762485876732287,7.922192519771335,-1.590902978954372,-0.21533973494475933,-11.37300015088452,10.827701484082935,-1.4995734423060394,0.4238458505248656,6.012461461391561,8.093547260692906,-1.2617283220261253,-0.10014423910709402,101.38241148040967,4.1620505838074,-10.373750821697884,11.963666111841924,22.337416933539807,-17.052012406993676,-24.08786000551364,6.923746017850079,31.01160602336372,5.445399153320247,-7.552544403076173,18.376747363372154,25.929291766448326,2.0,1.863095035110835,5.652447764689382,19648.97071964152,0.0,1.751240461341513,3.789788708557479,117340.31030702095,0.0,1.5117569075459591,3.2201567407885734,43043.23503392366
5.0,-4.629608818842114,3.390796592768683,-0.08470383232663936,0.9561177989521453,-2.9014483774013446,10.429417697768434,-1.375006873384364,-0.19937455246140684,2.2950180397571827,1.2872229396405532,0.713210326804834,0.967234095562091,62.65899501456884,-5.184511037893842,-9.38218963623047,2.7556477765707372,12.137837412801208,-2.3098489143231813,-20.254924629558978,11.7424083325956,31.99733296215458,1.9930834122872696,0.12716479773622869,5.731601475449365,5.604436677713136,0.0,1.942498502069331,4.752678225428826,16946.252039379902,2.0,1.9470371277234384,5.009996997493739,39139.098566217326,0.0,1.4372000507533207,2.3523725149281947,3809.3133746942394
5.0,1.7997401699655313,1.306112022765879,-0.8470472601838006,-0.6235302489259558,-12.514025346129916,3.542937044525341,-0.9104847716778792,-0.5333578716861116,-0.29611736986221265,4.277867970664754,0.7056632115701253,-1.1941164585690383,69.3696739273774,2.2846989440917973,-0.8421384522586735,3.4972973499540827,4.339435802212757,-12.06884400133678,-20.352127532958985,-8.163711450006522,12.188416082952463,1.2553656136586593,-11.11752545014974,5.780229949951172,16.897755400100912,0.0,1.5925202450636007,3.237663819584821,2555.366103008524,0.0,1.2892423743880446,2.7404865480601917,101760.65405831026,2.0,1.8450452308333032,5.284897801587685,5767.845624153393
3.0,-0.017248996648088825,1.5326794596869606,-0.07469177655924009,-0.8620284937647288,-9.15919125357244,1.9929933046573407,-0.33276148793864113,-0.533145935516276,-0.12122667762289066,3.236890859949769,-0.3015474767461397,0.9829818168519677,50.175783235678644,0.510384421974656,-3.999623673442215,2.2974741288212863,6.297097802263501,-8.446480383884724,-13.48862425313491,-5.375600359532157,8.113023893602753,-1.2489817665518803,-3.759117937115008,7.458997560292735,11.218115497407743,6.0,2.2458991017969265,8.740518117656912,727.0318808708346,0.0,0.9439382779232791,1.2871820756562604,53672.41909383967,2.0,1.6124363028710293,4.515688562733362,3282.269766085076
3.0,-6.9849242998904515,1.4792011955098479,-0.5077264107392003,0.27448994831400286,-1.1240027401917625,3.3095024502371486,-1.7115945712827316,-0.06692746100597853,-6.148974965952402,2.0219621485587527,-0.7053382845173517,0.799242173673325,51.25710105492599,-7.306077291821943,-9.712687979635636,-3.987707519531251,5.724980460104385,-0.7783866093336735,-5.377118225097656,3.102914133091916,8.480032358189572,-7.118560617805775,-8.748220434709399,-1.865869903564453,6.8823505311449455,0.0,1.2451023858106294,2.427193507929758,31167.562755481194,2.0,2.0808263072562325,5.760048784975086,4194.455145603845,0.0,1.463805123886074,2.9508922834484514,24895.53259950397
3.0,-7.156555898242325,1.549276276778759,-1.4505271541670388,-0.17107125446188842,-1.5928060736797582,2.8551608628199214,-1.3269490039336886,-0.10967824674660961,-6.523742647672438,1.4569806521839326,-1.3009773131376625,0.0766303279365314,52.198547585465604,-7.1000031263070476,-9.719138946533203,-5.316957458176391,4.402181488356812,-0.7378771655892085,-5.857514819452013,3.1187644958496095,8.976279315301623,-6.551719797015014,-8.753197631835938,-4.0875584824923346,4.665639149343604,0.0,1.0991695016053407,1.8917039577312282,32755.053541708254,2.0,2.1405872070043017,5.753587050967449,4111.125813213888,0.0,1.1805265530660427,2.145680635245041,27256.972970657116
3.0,-1.9142240495488654,2.084879708209744,-1.4496690708236768,-0.14909524010606395,-8.398492347779364,1.7229152073247258,-1.4947540366363432,0.15673329183279555,-1.115891921014275,1.986789233066339,-0.7694967287696075,0.44161291471238046,46.55819849202947,-1.877106734734649,-5.338797912597657,0.9238215776345002,6.262619490232157,-8.967390014098312,-10.981849424525816,-5.85387680053711,5.127972623988706,-1.4147417312014947,-4.095782775878907,2.9866297603707572,7.082412536249664,0.0,1.874148798192045,4.284010885135801,3641.380215492298,0.0,1.0954148500039635,1.9065261180528492,45005.02955554768,0.0,2.204950538751046,6.1704015335251965,1998.1180056229355
3.0,-0.9364022264852662,1.417586461442272,-0.285352642930083,-1.1378644710675936,-7.99107390129672,1.195775141675941,0.2657927858021143,-1.0876201449507366,-1.6916516198173335,3.4246042136556385,-1.4449473834755062,-0.28351105177755037,45.487124555715,-0.34247407274394903,-3.826430167671845,0.426920463607077,4.253350631278922,-7.640488712425359,-10.997630310058595,-6.306676936966668,4.690953373091927,-0.0013006271773480238,-7.579200297948359,2.9993128967285156,10.578513194676875,0.0,2.0128696289397836,4.928815775967576,1173.1431535266472,0.0,1.036939614932115,1.948459483025818,40349.80287690989,2.0,2.025478577185446,5.148045889156774,5434.185365453574
3.0,-5.894115406936162,1.8608784819467188,-0.9966610305752046,-0.5964781587614848,-2.157137064684898,3.568540484503904,-1.4240658332874017,-0.04062673745755447,-7.6415726894098706,2.0695995741532283,-0.986611784987788,0.3907602452611642,54.37556027874686,-5.488331296453171,-9.341947328532626,-3.654201049804688,5.687746278727938,-2.26307312354921,-8.247549133300781,2.5613866114578463,10.808935744758628,-7.788641096321408,-10.318018087141905,-3.6512072753906253,6.666810811751279,0.0,1.3746274119767414,2.6369311807885585,22786.429521740738,0.0,2.0935652252984474,5.465461374244191,6856.145213858421,0.0,1.3072808098809017,2.467182534213565,37822.43097684593
3.0,-5.787500860762357,2.0577524801146545,-1.3166026139928724,-0.33748522969881295,-2.992634209499644,3.167992126157424,-1.4967209244402009,0.022247684102223525,-6.7967355643743455,2.258545239502315,-1.4566123044534862,-0.05608277377204995,51.96589892345644,-5.5291729144027695,-9.703421630859376,-3.2256410808657354,6.477780549993641,-2.5410953920076693,-7.110301082703521,2.2436842346191406,9.353985317322662,-6.800728360716767,-10.388097839355469,-3.4315243697884457,6.956573469567023,0.0,1.448268570631133,2.9193401128387224,22246.046745304327,0.0,1.9305678021002313,4.545756963040677,8712.520839430466,0.0,1.4018237062463033,2.7295104481975834,30453.296144044958
3.0,-0.9659569991869228,1.341602487382136,-1.3694845612035802,-0.26416023379819586,-8.27888153085766,1.3447860316245162,-1.5289986674888991,-0.1610030784897391,-0.6532807977980757,1.511724811673923,-0.9728374543947647,-0.06953205733198635,43.529698694758636,-0.5691304945090463,-3.2311807250976563,0.9130319150608537,4.14421264015851,-8.195433960323292,-10.301676782760005,-6.502536663424884,3.799140119335121,-0.8033937359010364,-3.4417927551269534,1.864309978572698,5.306102733699651,0.0,1.84499792561398,4.25107214756216,1143.8057468889792,0.0,0.5245357302098757,0.44630416275190943,43402.53226240211,2.0,1.945764588079463,4.778731753004075,978.9544679019801
3.0,-2.5829829810322873,1.871559646893276,-1.2941127498867986,0.08450104098726054,-5.9691625741486725,1.6346064329898118,0.5394263982237217,0.4524064204298375,-6.973377272653065,2.1932712220881885,1.3076882076482113,1.2912907739119548,50.47667923406935,-3.009248971675028,-5.8577701617297615,0.14093466024476475,5.998704821974526,-6.024882015985303,-8.833543530260268,-1.5805733990370365,7.252970131223232,-7.913805518058281,-9.817565128501897,-0.42885818481445304,9.388706943687444,0.0,1.8082842017142169,4.023462484043152,5256.842499708918,0.0,1.3509296908624218,2.6721551322968384,23092.512617686556,0.0,1.4721353275411313,3.2408588096649433,31873.78760501399
3.0,-7.634475743060165,1.1435852138590945,-0.48037539321390144,0.33784636277867525,1.29074699610248,1.8113846178258013,-1.072803546704026,-0.519917371468324,-9.540078620847302,1.3637226571664705,-1.2790763034790795,-0.10239906219512213,62.73216651606885,-7.61475962958852,-9.449390494512675,-5.056302939257579,4.3930875552550965,2.005119282107115,-2.689235360235527,3.1055021648407726,5.794737525076299,-9.356356296889334,-11.690708180897033,-7.231362418898379,4.459345761998654,0.0,0.7150117747658152,1.0446841205443376,36835.606173777545,0.0,2.0538027508547443,5.427466240901987,2057.1418708734996,0.0,0.5285694820049998,0.46745799367586144,57464.30006595349
3.0,-3.4195281798875747,1.3065506376506109,0.06301534198998127,-0.4384167351404356,-5.736832243495082,2.1139371107046667,0.4036005198687045,1.2149625539617195,-4.512954555073481,2.1613367523009943,-1.0967213873863466,-0.026186587079892243,43.53686863246344,-3.387647829366698,-6.449637908935547,-1.0043086552161495,5.445329253719398,-6.579643642666208,-8.320879878514722,-0.36015106201171876,7.9607288165030035,-4.720851349077108,-8.33556610107422,-0.9264387688500213,7.409127332224198,0.0,1.6544671950279466,3.769090470876816,7832.7049404344,0.0,1.589369301910535,3.4251017103889643,21947.548051284262,0.0,1.6855066569646544,3.6670279163437653,14173.88029525868
3.0,-0.3624643826229698,0.6990782632401523,-1.1548249979934784,0.48191280451659013,-8.939297428618099,1.810494682861074,-1.0441691324765665,-0.3909733655059132,0.6208718045475601,1.1444539458752085,-1.2569059752273244,-0.1759792739941001,46.234261374191696,-0.6449193624886548,-1.3584251403808594,0.9799076795126223,2.3383328198934814,-8.822757048038785,-12.399627669772219,-6.832898171145616,5.566729498626603,0.6512291502087052,-1.3929136288421478,2.3055239905798244,3.698437619421972,2.0,1.6457268845221247,3.3529058954932394,234.68330108421046,0.0,0.7415928974903175,0.8073948275256956,50968.519759148156,2.0,1.2539677659286403,2.1386085028519433,650.2105051078058
3.0,-4.283939461165287,1.3729805441368452,0.21599814246658733,0.7181699227778235,-3.4024548613891854,3.382661913660668,-1.509602231197428,0.08117478649958355,-7.559376747544413,1.951365142556555,2.8449849959875397,1.7552639355573831,51.041237327853025,-4.1940248098764386,-6.693735911526952,-0.8345146179199219,5.85922129360703,-3.4723918097922515,-7.95565758575502,1.8199426735647322,9.775600259319752,-7.940110099688916,-10.135016564704062,-1.3379177856445306,8.797098779059532,0.0,1.555924360256165,3.492553499850831,12046.334038643789,0.0,1.8651774399119205,4.234828582864798,10793.169203755207,0.0,1.437921499056755,3.253442649092527,36877.1628335872
