label,mean_x,std_x,kurtosis_x,skew_x,mean_y,std_y,kurtosis_y,skew_y,mean_z,std_z,kurtosis_z,skew_z,rms,median_x,min_x,max_x,range_x,median_y,min_y,max_y,range_y,median_z,min_z,max_z,range_z,peak_freq_x,spectral_entropy_x,mean_freq_x,fft_energy_x,peak_freq_y,spectral_entropy_y,mean_freq_y,fft_energy_y,peak_freq_z,spectral_entropy_z,mean_freq_z,fft_energy_z
2.0,-0.9327274960235795,2.40076981529836,-1.2450445940479387,0.18652358612492073,-7.622616052246206,8.617561496410211,-1.5443118868082355,-0.28611400858950387,7.7613916990230845,6.052133264231338,-0.28152199072567363,0.5934481799469598,76.78994661834636,-1.2659800381011532,-4.555938501653058,3.1977621134831082,7.753700615136166,-6.15935174184174,-21.67176694832712,1.711299771543138,23.38306671987026,6.559946922992889,-1.9236822631045207,21.209068702248892,23.132750965353413,2.0,1.8933840582291062,4.375600257646216,2342.219576403554,0.0,1.5663703880918174,2.960974203943973,59494.30694493529,0.0,1.5136957840238883,2.7499388490690593,49093.529247473314
2.0,-1.288453679606049,1.1545489645609657,-0.20373308663028755,0.9562563221299408,-9.036580760527347,2.447382869886036,1.859016590876121,-0.7926359019660852,-1.3753588782794273,0.4902488494655146,-0.740114786329023,0.3759179848504581,48.15976716302418,-1.6053866946178517,-2.681673935870651,1.4157248813719567,4.097398817242608,-8.947266846713134,-16.510295734964313,-4.300970161364486,12.209325573599827,-1.4215376565298954,-2.171795574511798,-0.36973764521195585,1.8020579292998422,0.0,1.5875285281190659,2.8589452030983367,1453.6569141700154,0.0,1.2648160226626204,2.3290309980640704,52906.500770454084,0.0,1.0832257515727883,1.57702541992591,1257.3621956176091
2.0,-2.9294014508717385,2.61254705510151,-0.8035195436731506,-0.46519252262284605,-5.134326667582469,9.567129067811939,-0.8030155493750315,-0.8747501931561409,0.06670097371893745,2.3763384651750714,-1.2134596198663612,0.38735500014559127,58.93842070883714,-2.448472674891362,-8.06234610701829,0.7077249437421677,8.770071050760457,1.1572052149957033,-25.402646697495147,3.9137201158612163,29.316366813356364,0.33364159765603585,-2.8473299941066648,4.423305384371001,7.270635378477666,0.0,1.596741772266696,2.959130076274551,7491.938583488049,2.0,1.7107536487041046,3.6071678433937744,45061.5717408719,2.0,1.564234324886417,4.689716817236683,1766.7595621117064
2.0,-5.449118885171666,5.302183714083942,-1.1439757475805792,-0.49052919469541006,-15.623182290604767,13.398542502436738,-0.314134340968919,-0.8963698787066047,-3.049779818152996,1.9195619831235569,-0.7860640341525449,-0.40289820146047056,111.17516471586269,-4.054690355755169,-15.864690793967036,0.8346643066406251,16.69935510060766,-10.56507026542914,-46.96752171471079,2.316882019042969,49.28440373375376,-2.462644063833328,-6.691623779877361,0.3330574035644531,7.024681183441814,0.0,1.5226076858924968,2.7010804055639692,27326.941396320326,0.0,1.750198557818712,3.561442357097708,208390.5300331342,0.0,1.5306334289926993,2.719397028402798,6962.8972695519815
2.0,-1.813249050487398,4.03797505183189,-0.6806193574155044,-0.2881618149642897,-9.378710191885158,10.76489108319281,-0.7125723323197137,-0.8534113241117074,0.5934821883209023,3.2365599809426495,-0.8501363814567489,0.7546804637316671,76.52838381162549,-1.8537154509053577,-10.061693471384178,4.903918036802857,14.965611508187035,-4.0338140585905755,-32.60244992957157,1.7641855561857689,34.36663548575734,-1.0898398783878058,-2.902595203949567,7.141955584490702,10.044550788440269,2.0,1.6875318603874023,3.4096401775976313,7148.1242358705285,0.0,1.5559532061382548,2.7925425288598955,91178.60109618529,2.0,1.5235548310467877,3.3547008067951367,3493.459906933436
2.0,-1.8510358237449254,4.261169044165193,-0.7302060209164063,0.47100460475913447,-10.686514001072556,5.2560770813847615,-0.7556289356394346,-0.5662440227160885,3.292725705926332,6.732658186008706,-1.125264951041019,0.5157955114150058,74.09159059036571,-2.509876565167537,-8.32865839233662,6.697081391820217,15.025739784156837,-9.438736263072098,-21.523906649081006,-3.4044449048963195,18.119461744184687,1.185181995073144,-5.481002197265625,16.171856918372868,21.652859115638492,2.0,1.8914807123850417,4.406968759894068,7802.492171904209,0.0,1.4979087240566762,2.73857531455748,79989.09631689283,2.0,1.500539911865373,2.8144847015473906,20939.98904115961
2.0,-0.13357387946150862,2.127980385631555,1.059926355480295,-1.2985355671850938,-6.418130425922625,10.167516471572947,-0.01459146931550137,-1.220726603666024,-2.9214128508756336,1.8950432054730877,-0.038146801461443225,0.7952475795155486,63.49070279628328,0.27712971923923724,-6.066734161376954,2.190924883961751,8.257659045338706,-0.8757915061877334,-31.021270327082515,1.4996034884573004,32.520873815539815,-3.255612975922644,-5.5745091810163165,1.708817087191811,7.2833262682081275,2.0,2.2129086006990857,7.594774545177611,1413.7595637355644,0.0,1.7109053701237258,3.3230024971503744,58017.931155851395,0.0,1.6932466144923932,3.585899983524197,6450.491412845154
2.0,-2.9462016008821967,3.2066596389988193,-0.7386893631272264,-0.6517731418957129,-11.487551184104342,10.913496757367415,0.11224020893560294,-1.097461255434006,2.9178604002949426,5.636141584259329,-1.0535447001782656,0.2712349120799085,88.0782343810515,-2.3209238518919753,-9.842616630551337,1.1259289445411138,10.96854557509245,-7.884287416387322,-38.32333390635943,-0.026494903564453054,38.296839002794975,1.812414380014495,-6.296093104642567,12.129709455200608,18.425802559843177,0.0,1.6366100492826117,3.0719987562699473,8638.203959683322,0.0,1.589181889259538,2.7539516340795713,119687.86303094565,2.0,1.700221432813408,3.3481367717186585,15247.046636676165
2.0,-4.405546968264538,4.841913496925227,-1.585982788017123,-0.015105327366134378,-10.726580336880229,13.726596118178596,-1.2334110430084906,-0.59529095206238,-1.1836308456135158,5.228984889583634,0.07624140892469011,-1.0714867139068112,96.83429171406875,-4.553702619320666,-11.034184149709446,2.6704270090981286,13.704611158807575,-0.265683517332678,-36.74042037881206,3.1701906875288186,39.91061106634088,0.333482713082776,-14.091696166992188,3.996515160421959,18.088211327414147,0.0,1.3459999003156387,2.1471147254747063,19456.66086192272,0.0,1.5428429685945202,2.875108565757177,130742.23580051864,2.0,2.083107603122127,5.975663082970015,9377.426017461903
2.0,-0.725764674266982,2.131801793859632,-0.19929212392752715,-0.803997759873486,-11.220409757951238,12.510155220688983,0.12801146544796582,-1.2459311946353344,-6.808584256244355,4.426739136548516,-0.007909616482240533,-1.0837456156410232,93.9981025061417,-0.26867744846126307,-5.690605592013449,2.214579169232937,7.905184761246385,-4.977389285778498,-40.67351034793545,0.4809498596191407,41.154460207554585,-5.0510085142249395,-16.941101722810437,-1.2265493774414065,15.71455234536903,2.0,1.6862466424675138,3.508377221271718,1748.9244340952584,0.0,1.5812106957903254,2.740123563491125,127576.70420867148,0.0,1.4295566189255011,2.2575804140642153,35093.928965629355
2.0,0.41900678763316684,3.4091394271801336,0.9579831055393377,0.8384143324018509,-9.476393540058105,5.726472239724349,-0.3307016504646829,-0.9087033093331878,-2.5677695223646406,1.724498940821055,-0.5215127874160084,0.08957356336209227,59.991594010599314,-0.16882161245736516,-5.949078826904297,9.483593760450157,15.432672587354453,-7.138819792984136,-22.700291605089607,-1.1391887251663813,21.561102879923226,-2.233409395349233,-5.632337493896484,1.0742096775393655,6.70654717143585,4.0,2.353652201849604,8.886919063130085,3672.043937071651,0.0,1.344225474960536,2.0936584820186566,66371.29023031869,0.0,1.9403651508932216,4.766401188701075,5038.017626710658
2.0,-3.0663234126755587,3.2005145474501315,-1.132927430822014,-0.06811291564859479,-9.583781114001196,12.027650325361334,-0.20851449915076037,-1.0347126816518957,-1.7422865795488656,2.722073806498868,-0.6438239745058993,-0.6591178812531626,81.64008111263672,-2.0478454084767495,-7.775252556018498,2.6106074468042353,10.385860002822733,-4.789806869229039,-36.99339761204852,3.1777418518066414,40.17113946385516,-1.3191876226005026,-7.57667170875548,1.482217712402344,9.058889421157824,0.0,1.694009683264469,3.245969913817277,9073.60793402632,0.0,1.6754474135182762,3.213481899184575,102577.67351040142,0.0,1.915543323056248,4.3431919968781125,4207.749721167915
2.0,-2.2126751581266246,3.691917384425139,-1.6309452475529354,0.14381499214688426,-10.25072560537046,5.394879988813202,0.257394916378741,-0.8913498959018531,-4.151221124428309,1.36881425974057,-1.2792746508687507,-0.002809153005030402,65.53903038660911,-2.576482973735165,-6.650536511077625,2.6253904724121098,9.275926983489736,-8.714173650759005,-23.62308886270611,-0.451921396021275,23.17116746668483,-3.848514875281274,-6.174648058378349,-1.4402692938958797,4.734378764482469,2.0,1.4737962582788866,2.9215305520032926,7317.835281788541,0.0,1.5302472752486806,2.8132201551314515,74736.67521416784,0.0,1.1446587194125775,1.7789394860219383,11354.423321203129
2.0,-2.549576969902532,3.507982718737557,-0.6053765711196806,-0.709339541018731,-7.642027351689915,9.45753856829264,-0.578449498817954,-0.9351778115511,0.4490169694684188,2.9682495011589674,0.03621451726905045,0.29564024695989427,66.26915282300267,-1.3874249586382916,-10.575918695745797,1.695056366056249,12.270975061802046,-0.4432654888066259,-29.25959655932091,-0.14428419092969064,29.11531236839122,0.4454428324396943,-5.3229309082031255,7.110690039607761,12.433620947810887,0.0,1.6288628119181527,3.1885791195399675,7904.51958112351,0.0,1.4815136092598211,2.4986718663669123,64446.80445382766,4.0,2.341559112395604,8.104612279494065,2833.3056236446146
2.0,-6.181109360847242,5.31637985408667,-0.95910145441283,-0.16248369816511007,-8.122425747320769,6.87610643532813,2.613241433773732,-1.9304053608327694,-3.132248280619752,4.2210404281525316,-0.38120364307411814,0.49984145479005004,71.99875155201231,-4.904346442127381,-15.132920498039063,3.1921818036247256,18.32510230166379,-5.505252931258889,-29.40754669189453,-3.308384580484868,26.09916211140966,-2.9443414741394864,-8.753277873721,7.193291473388673,15.946569347109673,0.0,1.5991004669476776,2.9801770689696756,32696.578059735493,0.0,2.0221380553959314,5.105930250605017,55834.43541636365,0.0,2.151976150164642,5.802299249700325,11646.892409898112
2.0,2.3590958756037463,2.621754601595135,0.07360009716311788,0.680945521025842,-9.11871503759073,16.96450531965108,1.7417811558388294,-1.7436520504956343,-11.170202228133805,10.309698267247478,0.3052611055937655,-1.0557227082029184,123.94027103786931,2.1718401025739116,-1.303557768725322,9.033092174757495,10.336649943482817,-1.1333968291505734,-58.09685789876181,2.734828448523366,60.83168634728518,-7.848471579886663,-38.0599329611381,-0.1624788116347662,37.89745414950334,0.0,2.0375984413667827,5.045516018861439,5608.176387422259,0.0,2.157892823763588,5.816040904510796,141114.2750588532,0.0,1.748619389056271,3.607660640313652,111085.06806831653
2.0,-1.7458597785261691,3.7193523861335374,1.8074702335462582,1.6824952748294117,-19.83373397891842,16.049164708624815,-0.5073637354082794,-0.6204590235540007,-10.913451776122114,10.08598395101591,0.9250866817162207,-1.4801995129398806,149.05240704694083,-2.7993749283774925,-5.698071366102152,9.10002639770508,14.798097763807231,-16.930067702909856,-58.388779907226564,0.3605910183386065,58.749370925565174,-5.580658334293384,-38.20445343017578,-3.2964132282776895,34.90804020189809,0.0,2.2928100389657815,6.927762195132488,6165.651325353984,0.0,1.931716315153839,4.6217672575740645,325547.4001966676,0.0,1.9905905211254185,4.852590397212402,105940.98524376594
2.0,-3.6499944177844013,1.567636547570051,-0.8481779074596689,0.22006618293845825,-8.094941218200411,11.535279192772173,0.9394613221609793,-1.3985617477543968,-6.556447582092875,8.673814542697151,1.2863094078246657,-1.5374907552911967,91.18562751254899,-3.7946090698242188,-6.171040651121704,-0.3624825892824699,5.808558061839234,-1.9076368285438283,-39.99817337036133,0.4493174811434253,40.44749085150475,-4.225061690950163,-30.979173866026116,1.8762172203675682,32.85539108639368,0.0,1.3942385540309907,2.3891683204566374,9093.118483599334,0.0,1.9591472455919636,4.64076391291537,82310.59160744188,0.0,2.0146200375912278,4.682313840522329,50348.69805955747
2.0,-1.7354327880406932,5.165384673736417,0.4283575846299117,0.4152469406707915,-16.095002735026878,8.109139411120907,-0.6267648173883118,0.6363549479927595,-2.458162991611829,5.810824004968515,-0.7533013110324953,0.8823294067817127,99.28600376299812,-3.4497901615440676,-13.661790161132814,10.03952392570574,23.701314086838554,-18.73377525195638,-28.413705100024274,0.6614570546480003,29.075162154672274,-5.820043508807601,-8.573983538939231,9.840237121582028,18.41422066052126,2.0,2.1304239647128407,5.898756020634261,10183.667859472307,0.0,1.3815738621808242,2.407491963836974,182423.90144256252,2.0,2.1172442039391117,5.723738567613668,14260.079171437936
2.0,-0.8484855939059908,2.5017079381883347,0.8229805190016495,-1.3187694667599255,-2.8459062026216815,4.251286260165449,-1.3797629751130311,0.013600534708601415,-1.020393125460108,4.41727470412446,-0.7249474839066581,-0.07568028954977392,36.641713023969245,0.1748057663874677,-7.69426094428306,1.68851564417695,9.38277658846001,-3.137382461168918,-9.865384826660154,3.306985915559145,13.1723707422193,-0.9282903374686172,-9.61663794446291,8.194266729991535,17.810904674454445,2.0,2.0378296919034082,5.306848910311447,2399.5515688133314,0.0,1.8904437178696514,4.336395520408496,10693.586188903833,2.0,2.2799396396939713,7.2571843905372155,6686.003614143335
2.0,-3.0260825141014664,3.6617330614324826,-0.4641103823664068,0.7641145580286837,-5.776636414459898,2.191681784129521,-1.2777626147341103,-0.3406514075804433,-2.4700552704610144,4.9017882201445335,-0.2317958263952553,0.14884640715103664,47.66213447207531,-3.9386534437451677,-7.598173768328967,5.537800571377507,13.135974339706474,-5.395937581888883,-9.485325164794922,-3.0214278171756552,6.463897347619267,-3.0914058811246674,-12.910958050905776,7.722153248018369,20.633111298924145,0.0,1.7874517439148696,3.6511336527862355,9907.920086834767,0.0,1.4082114232610399,2.4155344978990154,22356.997454173757,4.0,1.7010210718057208,3.6712512593301554,11319.637512851497
2.0,2.7106107232425583,3.29540766930096,-0.8091827743222013,-0.39952862129969546,-8.476490883595051,10.269709546474758,-1.4734010961213508,-0.4603081317958461,-7.915153885750433,5.837206953684278,-0.8709468461744971,-0.09895825376257514,85.47625403053766,3.2770167550010054,-4.3450296361010015,7.5017215514206,11.846751187521601,-1.410882981446271,-26.160800337416767,1.717854870310888,27.878655207727654,-7.432153006581722,-19.54949661254883,2.5869730609988046,22.136469673547634,0.0,1.5720536161658774,3.0057843619738165,7982.052886259855,0.0,1.5887796873616642,3.100893283253569,77818.56874600887,0.0,1.7124107954723418,3.758704602963014,49771.37131587638
2.0,1.5837166160881189,5.877696344522205,-1.1935760663337411,0.29227091727216264,-13.532436171138805,5.5159117654571705,-1.2107418822044091,0.21700980183724064,8.72877502102761,12.589071901442397,-0.6807267136879385,0.7377019905787952,110.14579300592239,0.43070269900564284,-6.582163298994551,12.206501549010463,18.788664848005013,-13.715512766012667,-21.291743530154754,-2.445614318847656,18.846129211307098,3.8066880358859287,-10.57206527709961,35.91097542372086,46.483040700820474,2.0,1.8733557813955521,4.647186175584363,12351.461405726232,0.0,1.1169102409778437,1.5561883972380313,123957.91074500166,0.0,1.7106954375368262,3.4257343281843524,97109.72360824936
2.0,-5.821292518213938,3.7419704923166845,-1.3735474355150057,0.5353906839655428,-8.096786063956422,10.479909885939252,-0.6041744832871223,-0.7838184748733427,-0.9136840493000068,8.134723902795724,-0.9699226167113228,0.3535097288628584,85.18873121597859,-7.4339149335130195,-9.673334195504154,0.1768265879126092,9.850160783416763,-6.484629162050008,-30.326815784755727,2.7111760254099178,33.03799181016564,-2.5157568680673363,-13.574414484060629,14.9522345437089,28.52664902776953,0.0,1.147028039910659,1.4766835072783264,25554.514784046507,0.0,1.5431436068139277,2.7043615430026513,75280.1141535101,2.0,1.4619623219745055,3.7051426812377235,21201.046982587402
2.0,0.4202613097812096,2.58934274996946,0.9923797808519543,0.6643673211680052,-3.4738204898426583,4.700936153101952,0.6783056921190007,-1.2204994071787105,-0.672317221987657,6.9680540671295335,-0.7135076460561018,0.5550544413598104,47.44821727049704,0.2797168721565027,-4.557645870091081,7.4116460354501275,11.969291905541208,-2.5507874780107884,-15.388786574717416,2.7319688415527343,18.12075541627015,-1.791073150856528,-9.483452231184932,15.1987939453125,24.682246176497433,4.0,2.1144569806956373,6.249636563148293,2204.605704245064,0.0,2.1583218984894965,5.748250431570912,14401.436016218797,4.0,2.266611914443433,7.75099971646238,15342.363574274656
